,cat_id,mean,Forecast Date,Timestep
348,2004700597.0,19.42627245508982,05/31/2019,05/31/2019
349,2004700598.0,17.755013368983956,05/31/2019,05/31/2019
350,2004700599.0,3.9625,05/31/2019,05/31/2019
351,2004700601.0,8.557492581602373,05/31/2019,05/31/2019
352,2004700603.0,9.510847107438016,05/31/2019,05/31/2019
353,2004700604.0,4.3125,05/31/2019,05/31/2019
354,2004700606.0,6.448625654450262,05/31/2019,05/31/2019
355,2004700607.0,10.3125,05/31/2019,05/31/2019
356,2004700608.0,5.622811284046692,05/31/2019,05/31/2019
357,2004700609.0,4.3125,05/31/2019,05/31/2019
358,2004700610.0,3.6902777777777778,05/31/2019,05/31/2019
359,2004700611.0,0.8899328249818446,05/31/2019,05/31/2019
360,2004700612.0,0.2392363571934798,05/31/2019,05/31/2019
361,2004700613.0,0.8125,05/31/2019,05/31/2019
362,2004700614.0,0.8125,05/31/2019,05/31/2019
363,2004700615.0,0.8125,05/31/2019,05/31/2019
364,2004700616.0,0.8125,05/31/2019,05/31/2019
365,2004700618.0,0.8125,05/31/2019,05/31/2019
366,2004700619.0,0.8097952729693741,05/31/2019,05/31/2019
367,2004700620.0,0.8125,05/31/2019,05/31/2019
368,2004700621.0,0.8125,05/31/2019,05/31/2019
369,2004700626.0,0.2111913357400722,05/31/2019,05/31/2019
370,2004700627.0,0.7281037414965986,05/31/2019,05/31/2019
371,2004700628.0,0.5940527065527066,05/31/2019,05/31/2019
372,2004700629.0,0.1766304347826087,05/31/2019,05/31/2019
373,2004700630.0,0.548728813559322,05/31/2019,05/31/2019
374,2004700631.0,0.004343150231634679,05/31/2019,05/31/2019
375,2004700632.0,0.0,05/31/2019,05/31/2019
376,2004700633.0,0.0,05/31/2019,05/31/2019
377,2004700634.0,0.0,05/31/2019,05/31/2019
378,2004700635.0,0.0,05/31/2019,05/31/2019
379,2004700639.0,2.1875,05/31/2019,05/31/2019
380,2004700641.0,1.2263626251390434,05/31/2019,05/31/2019
381,2004700644.0,4.34,05/31/2019,05/31/2019
382,2004700645.0,4.5,05/31/2019,05/31/2019
383,2004700653.0,0.9497170781893004,05/31/2019,05/31/2019
384,2004700660.0,1.3354289940828403,05/31/2019,05/31/2019
385,2004700662.0,3.706277614138439,05/31/2019,05/31/2019
386,2004700663.0,0.0,05/31/2019,05/31/2019
387,2004700664.0,0.0,05/31/2019,05/31/2019
388,2004700666.0,0.0,05/31/2019,05/31/2019
389,2004700674.0,3.365969930326366,05/31/2019,05/31/2019
390,2004700675.0,0.0,05/31/2019,05/31/2019
391,2004700676.0,0.0,05/31/2019,05/31/2019
392,2004700678.0,0.16591539528432733,05/31/2019,05/31/2019
393,2004700679.0,0.32839640198511166,05/31/2019,05/31/2019
394,2004700682.0,8.25908273381295,05/31/2019,05/31/2019
395,2004700683.0,16.158088235294116,05/31/2019,05/31/2019
396,2004700684.0,20.797725340136054,05/31/2019,05/31/2019
