,cat_id,max,mean,count,Timestamp,Timestep
394,2004700682.0,0.5,0.18057553956834532,2085,2019060406,2019060412
395,2004700683.0,0.5,0.37254901960784315,867,2019060406,2019060412
396,2004700684.0,0.75,0.4942602040816326,1176,2019060406,2019060412
397,2004700685.0,0.75,0.4746588693957115,513,2019060406,2019060412
398,2004700686.0,0.75,0.4546733354173179,3199,2019060406,2019060412
399,2004700689.0,0.5,0.5,1020,2019060406,2019060412
400,2004700690.0,0.5,0.5,1052,2019060406,2019060412
401,2004700691.0,0.5,0.49309045226130654,796,2019060406,2019060412
402,2004700694.0,0.5,0.01725625539257981,1159,2019060406,2019060412
403,2004700695.0,0.0,0.0,1335,2019060406,2019060412
404,2004700696.0,0.6875,0.11997953925431949,3299,2019060406,2019060412
405,2004700700.0,0.0,0.0,1613,2019060406,2019060412
406,2004700701.0,0.0,0.0,3820,2019060406,2019060412
407,2004700709.0,0.0,0.0,717,2019060406,2019060412
408,2004700711.0,0.75,0.5426682692307693,416,2019060406,2019060412
409,2004700712.0,0.75,0.5948652585579024,1373,2019060406,2019060412
410,2004700713.0,0.75,0.3936651583710407,442,2019060406,2019060412
411,2004700714.0,0.75,0.16020687936191425,4012,2019060406,2019060412
412,2004700716.0,0.75,0.6052631578947368,855,2019060406,2019060412
413,2004700720.0,0.75,0.5441427960666951,2339,2019060406,2019060412
414,2004700724.0,0.0,0.0,4209,2019060406,2019060412
415,2004700725.0,0.75,0.01063501849568434,1622,2019060406,2019060412
416,2004700726.0,0.0,0.0,1173,2019060406,2019060412
417,2004700727.0,0.75,0.27485222998387965,1861,2019060406,2019060412
418,2004700728.0,0.75,0.4428391959798995,398,2019060406,2019060412
419,2004700730.0,0.0,0.0,429,2019060406,2019060412
420,2004700731.0,0.0,0.0,561,2019060406,2019060412
421,2004700732.0,0.25,0.0032017075773745998,937,2019060406,2019060412
422,2004700733.0,0.0,0.0,636,2019060406,2019060412
423,2004700735.0,0.25,0.0020903010033444815,1196,2019060406,2019060412
424,2004700736.0,0.375,0.023444160272804774,2346,2019060406,2019060412
425,2004700737.0,1.1875,0.25198462701612906,1984,2019060406,2019060412
426,2004700738.0,0.25,0.24517655624317436,2747,2019060406,2019060412
427,2004700740.0,0.25,0.21194029850746268,670,2019060406,2019060412
428,2004700742.0,0.0,0.0,376,2019060406,2019060412
429,2004700743.0,0.0,0.0,801,2019060406,2019060412
430,2004700744.0,0.375,0.375,374,2019060406,2019060412
431,2004700745.0,0.375,0.375,1339,2019060406,2019060412
432,2004700746.0,0.5,0.4030811232449298,641,2019060406,2019060412
433,2004700747.0,1.1875,0.8105036855036855,2442,2019060406,2019060412
434,2004700748.0,2.875,1.1449986821296785,1897,2019060406,2019060412
435,2004700750.0,0.0,0.0,378,2019060406,2019060412
436,2004700751.0,1.1875,0.7078628063431043,2081,2019060406,2019060412
437,2004700752.0,0.375,0.375,746,2019060406,2019060412
438,2004700753.0,0.5,0.5,58,2019060406,2019060412
439,2004700754.0,0.375,0.375,16,2019060406,2019060412
440,2004700758.0,2.875,0.6064814814814815,513,2019060406,2019060412
441,2004700759.0,2.875,2.4101876675603218,1119,2019060406,2019060412
442,2004700760.0,2.875,1.6700367647058822,544,2019060406,2019060412
443,2004700763.0,0.0,0.0,458,2019060406,2019060412
444,2004700764.0,0.4375,0.11122881355932203,1298,2019060406,2019060412
445,2004700765.0,2.875,1.5494512506380806,1959,2019060406,2019060412
446,2004700766.0,2.875,2.875,705,2019060406,2019060412
447,2004700767.0,2.875,2.875,701,2019060406,2019060412
448,2004700768.0,2.875,2.875,390,2019060406,2019060412
449,2004700769.0,2.875,2.826485339506173,1944,2019060406,2019060412
450,2004700770.0,2.875,2.6313395810363835,907,2019060406,2019060412
451,2004700773.0,0.75,0.7489731142643764,1339,2019060406,2019060412
452,2004700774.0,0.75,0.75,648,2019060406,2019060412
453,2004700775.0,2.875,2.2125085792724777,1457,2019060406,2019060412
454,2004700776.0,1.9375,0.6730130413385826,2032,2019060406,2019060412
455,2004700777.0,0.75,0.6939562410329986,1394,2019060406,2019060412
456,2004700778.0,0.0,0.0,463,2019060406,2019060412
